date,mean_headline_sent,mean_content_sent
2018-07-05,-0.12922308966517448,-0.14296399941667914
2018-07-06,-0.11460349505597894,-0.12191963015180646
2018-07-07,-0.3106820185979207,-0.30362893475426567
2018-07-08,-0.1705368679502736,0.04325934078382409
2018-07-09,-0.10104312138123946,-0.08333357987981854
2018-07-10,0.03976854328381813,0.04934858063520011
2018-07-11,-0.10553958931484737,-0.061134740307524395
2018-07-12,-0.020527260502179463,-0.13606264640887578
2018-07-13,-0.08174532165332717,-0.06308541675003207
2018-07-14,0.0,0.0
2018-07-15,5.04634597084739e-05,-0.4201108163053339
2018-07-16,-0.010000894692811098,-0.02015292915430936
2018-07-17,-0.04331130268930019,-0.06861808245209441
2018-07-18,-0.061599257228138686,-0.05370935666692126
2018-07-19,-0.18908709759759432,-0.05280486959041936
2018-07-20,-0.08449958177173839,-0.20170341519748464
2018-07-21,-0.1738121088813333,-0.07267629574326907
2018-07-22,-0.12496203184127808,-0.12498721480369568
2018-07-23,-0.1016872329958554,-0.06948434484416041
2018-07-24,-0.06727939643216936,0.054746194501941126
2018-07-25,-0.16467847426732382,-0.07559705954609496
2018-07-26,-0.03883787473042806,-0.09200954119364421
2018-07-27,-0.1631225347518921,-0.3162775247596031
2018-07-28,-0.44380347643579754,0.0713711827993393
2018-07-29,0.0033893346786499023,-0.1659954309463501
2018-07-30,-0.046409695330312695,-0.12577706979492964
2018-07-31,-0.0753224935937435,0.040222568080780355
2018-08-01,-0.10547655567209771,-0.2315425416256519
2018-08-02,-0.005322105609453642,-0.027986176503010284
2018-08-03,-0.017908880585118345,-0.17048735995041697
2018-08-04,-0.11830883335184168,0.03316469545717592
2018-08-05,-0.03945427894592285,-0.10534321308135987
2018-08-06,-0.10716822691131056,-0.04618224553894578
2018-08-07,-0.0051080645140955,-0.05587049864106259
2018-08-08,-0.048299258863422234,-0.12077953362129104
2018-08-09,-0.15468390746550126,-0.15721983151002364
2018-08-10,-0.21484023705124855,-0.1044513148566087
2018-08-11,-0.23060715198516846,0.0517691969871521
2018-08-12,-0.27392719984054564,-0.07994359493255615
2018-08-13,-0.18022095320517556,-0.10604276782587956
2018-08-14,0.0992450427550536,0.03230243577406956
2018-08-15,-0.12063318868226643,-0.04342602928982505
2018-08-16,0.08258552390795487,0.0018881158186839176
2018-08-17,-0.12779416379175687,-0.3077190063501659
2018-08-18,-0.1507924354594687,-0.04347824532052745
2018-08-19,0.0,-0.24999341368675232
2018-08-20,-0.17089028490914238,-0.055286828014585704
2018-08-21,0.11253443818825942,-0.06035564266718351
2018-08-22,0.05093333698236025,-0.021097233662238486
2018-08-23,-0.25047558546066284,-0.13656993955373764
2018-08-24,-0.07710319012403488,0.0010166546063763754
2018-08-25,-0.16666632890701294,-0.4408307572205861
2018-08-26,-0.0323487674748456,0.03683850721076683
2018-08-27,-0.006633119237038397,-0.11911830402189685
2018-08-28,-0.06945497381920908,-0.04291656788657693
2018-08-29,0.05644833468473875,0.051631229428144604
2018-08-30,-0.16068139778716223,-0.06994414968150002
2018-08-31,-0.13164375522243443,-0.17113420144835514
2018-09-01,-0.19074631883547857,0.024778113915370062
2018-09-02,0.0027451190081509676,-0.21672656319358133
2018-09-03,-0.16516154462640936,-0.20717574972094913
2018-09-04,-0.057078410188357034,-0.007261314988136291
2018-09-05,-0.03293548442505218,-0.04755637737420889
2018-09-06,-0.09350565128159105,-0.15637438652808205
2018-09-07,-0.04379946092764537,-0.059314488371213274
2018-09-08,-0.3128721018632253,-0.32499637206395465
2018-09-09,-0.017151251435279846,-0.04397791251540184
2018-09-10,-0.025158405303955078,-0.10719256131154187
2018-09-11,-0.08052927066409399,-0.04100888399850754
2018-09-12,-0.15337389707565308,-0.0921962667202604
2018-09-13,-0.11258702202046171,-0.06888741254806519
2018-09-14,-0.032901049511773243,-0.10618141080651965
2018-09-15,-0.20605545717736948,0.0
2018-09-16,-0.13841718796527747,-0.14179938128500275
2018-09-17,-0.11645711660385132,-0.11051413516203562
2018-09-18,-0.11656869309289115,-0.12447122543577165
2018-09-19,-0.16003810209140443,-0.11412432737517775
2018-09-20,-0.10679132172039577,-0.006709731050900051
2018-09-21,-0.13070240487223087,0.029123018617215363
2018-09-22,0.03858828544616699,0.19999823570251465
2018-09-23,0.020794358323602116,-0.08808610719792984
2018-09-24,-0.0012822771072387696,-0.1231289565563202
2018-09-25,-0.09322149794677208,-0.1563885098901288
2018-09-26,-0.0341652588567872,0.030090082382810288
2018-09-27,-0.08213254236257993,-0.09796363573807937
2018-09-28,-0.13904063275882175,-0.1489613584109715
2018-09-29,-0.2384035611152649,0.0
2018-09-30,0.17591831358996304,0.09090909090909091
2018-10-01,-0.1231969203799963,-0.035971272736787796
2018-10-02,-0.0866150327448575,-0.09047984402134733
2018-10-03,-0.08839454434134743,0.018666491725228048
2018-10-04,-0.18936078515771318,-0.13922926742736608
2018-10-05,-0.19353847462555457,-0.14837822420843716
2018-10-06,0.0,0.3261792262395223
2018-10-07,-0.2043753465016683,7.903134381329572e-07
2018-10-08,-0.20938607692718506,-0.20476301193237303
2018-10-09,-0.10048862880673902,-0.03781127313087727
2018-10-10,-0.10689531975105161,-0.0966250334606796
2018-10-11,-0.18519452469689504,-0.19221761737551007
2018-10-12,-0.06936620764954146,-0.08113561674605968
2018-10-13,-0.11002230644226074,-0.00904997189839681
2018-10-14,-0.13940231005350748,0.03589899893160219
2018-10-15,-0.1434225039235477,-0.12513502199074317
2018-10-16,-0.08532586518455954,0.0240667322102715
2018-10-17,-0.11623604072106851,-0.0730580896944613
2018-10-18,-0.04145224650700887,-0.003294862906138102
2018-10-19,-0.12134533836728051,-0.13700726202556066
2018-10-20,0.0,0.26593812306722003
2018-10-21,-0.1047462718240146,-0.1376438880788869
2018-10-22,-0.06656709203013668,-0.05856681532329983
2018-10-23,-0.004231067317904848,-0.08185003110856721
2018-10-24,-0.24387616157531739,-0.21093725442886352
2018-10-25,-0.033038252187006685,-0.010142124393611278
2018-10-26,-0.1594855450747306,-0.08056964999751041
2018-10-27,0.0,-0.49776485562324524
2018-10-28,-0.06504706621170044,-0.03995134592056274
2018-10-29,-0.10967017890829028,-0.018006442171154602
2018-10-30,-0.0740730474072118,0.09314502343054741
2018-10-31,-0.1274289619922638,0.021478407382965088
2018-11-01,0.016837440319915315,-0.025598920103329332
2018-11-02,-0.034942579471458825,-0.12790332911378247
2018-11-03,-0.32448656608661014,-0.041646977265675865
2018-11-04,-0.093480384349823,-0.19993102550506592
2018-11-05,-0.08939569139922107,-0.11121562178488131
2018-11-06,-0.1707074244817098,-0.06585410663059779
2018-11-07,0.04689286152521769,-0.12109458073973656
2018-11-08,-0.1339822786577632,-0.013344414448470211
2018-11-09,-0.176710307598114,-0.08730576017446685
2018-11-10,-0.332441767056783,-0.326899250348409
2018-11-11,-0.45887149925585147,-0.07407097463254575
2018-11-12,-0.12006287672081772,-0.14223674852020887
2018-11-13,-0.17669379533226812,-0.192117982835912
2018-11-14,-0.16314260178321116,-0.15989014586886843
2018-11-15,-0.15088966747988825,-0.06383645404940066
2018-11-16,-0.12983344274538536,-0.01577058986381248
2018-11-17,0.0,0.003256469964981079
2018-11-18,-0.228281353528683,-0.14125172679240888
2018-11-19,-0.07338659092783928,-0.08235291987657548
2018-11-20,-0.16109430628853874,-0.11790297965745668
2018-11-21,-0.11535947384505436,-0.07584537308791588
2018-11-22,-0.2274159257228558,-0.12331761763646053
2018-11-23,-0.22454112129552023,-0.20313206315040588
2018-11-24,0.005775282780329387,0.2975035607814789
2018-11-25,0.06460167281329632,-0.05973479524254799
2018-11-26,0.020731937140226364,-0.04280737468174526
2018-11-27,-0.12059717614885787,-0.17971557714569736
2018-11-28,-0.242729752546265,-0.05469014176300594
2018-11-29,-0.1579949173488115,-0.07066080601591813
2018-11-30,-0.08693048762686459,-0.1699027117387748
2018-12-01,-0.0595126014489394,-0.0012374642567756849
2018-12-02,0.03237852725115689,-0.2037001523104581
2018-12-03,-0.044534497261047364,-0.06955849170684815
2018-12-04,-0.20209647566080094,-0.23413339033722877
2018-12-05,-0.13677533803048073,-0.08900337327610362
2018-12-06,-0.14126683204574922,-0.11506593807608681
2018-12-07,-0.18802199657861288,-0.24306056329182216
2018-12-08,-0.24999238550662994,-0.2642442658543587
2018-12-09,-0.18329918384552002,-0.10704230836459569
2018-12-10,-0.19262106344103813,-0.1363761176665624
2018-12-11,-0.2181292844229731,-0.19728995088873238
2018-12-12,-0.06793407599131267,-0.13983077108860015
2018-12-13,-0.16220681349436442,-0.2652238321304321
2018-12-14,0.012818260931632889,-0.13722816067682186
2018-12-15,0.0,0.46800409257411957
2018-12-16,-0.19420188665390015,-0.04322584801250034
2018-12-17,-0.22829349675486166,-0.14534704531392745
2018-12-18,-0.2987745502223707,-0.1766226928528041
2018-12-19,-0.1335702683867478,-0.20776610839657667
2018-12-20,-0.028820368180792016,-0.05710032690002258
2018-12-21,-0.20015390150582613,-0.20118670143298248
2018-12-22,0.16917743616633946,0.2222221162584093
2018-12-23,-0.12085997647252576,-0.03448270518204261
2018-12-24,-0.40680233742061417,-0.4717693360228288
2018-12-25,-0.11621801899029659,0.020401493861125067
2018-12-26,-0.05638400886369788,0.006135199380957562
2018-12-27,-0.04379801776098168,-0.028740767551505047
2018-12-28,-0.08510520628520421,-0.18727307376407443
2018-12-29,0.0,0.0
2018-12-30,-0.2586925864219666,0.11990252733230591
2018-12-31,0.0002954522768656413,-0.43703246116638184
2019-01-01,-0.2022325024008751,-0.060052357614040375
2019-01-02,-0.25800070843913336,-0.1360304138877175
2019-01-03,-0.39922930384581945,-0.27640155463848476
2019-01-04,-0.027962889587670042,-0.056682415175856204
2019-01-05,-0.2808761199315389,-0.32533886035283405
2019-01-06,-0.15153065213450678,-0.10880163201579342
2019-01-07,-0.05491107063634055,-0.027407020330429077
2019-01-08,0.01264810700749242,-0.048373638197433115
2019-01-09,-0.12727127947024444,-0.033969559776249214
2019-01-10,-0.12454502752014235,-0.15094825011842392
2019-01-11,-0.13208004787786684,-0.15110280798442327
2019-01-12,0.05341827869415283,0.008716334899266561
2019-01-13,-0.18509681565420968,-0.1608101521219526
2019-01-14,-0.1948230149316006,-0.12948286728780778
2019-01-15,0.025094132717341594,-0.06145250960572125
2019-01-16,-0.1053830259282824,-0.12946047665367663
2019-01-17,-0.23383497673532236,-0.16199741328971973
2019-01-18,-0.22527973353862762,-0.07769378756775576
2019-01-19,-0.09518336824008397,-0.0355888307094574
2019-01-20,-0.0329454087075733,0.007853417169480096
2019-01-21,-0.2075092954150701,-0.253124475479126
2019-01-22,-0.05163536752973284,-0.09129578442800612
2019-01-23,-0.02016487079007285,-0.07152868736357916
2019-01-24,-0.038138998143466905,-0.11846936779257691
2019-01-25,-0.034452663341038664,-0.0884934642785032
2019-01-26,-0.08623257279396057,0.0
2019-01-27,-0.3283803970725448,-0.07393349983074048
2019-01-28,-0.1969766006913296,-0.1467134266398674
2019-01-29,-0.21388496375746197,-0.19010689109563828
2019-01-30,-0.10226243692967626,-0.061390692161189184
2019-01-31,-0.05191633264933314,-0.08065511073384966
2019-02-01,-0.009573604379381453,0.015074709105113196
2019-02-02,0.0,-0.32853927214940387
2019-02-03,-0.11080248247493397,6.231394681063566e-07
2019-02-04,-0.14303096865906434,-0.015002535546527189
2019-02-05,-0.09411299929899328,-0.05245464601937462
2019-02-06,-0.036710720453689345,0.15380801015825413
2019-02-07,-0.2837528153544381,-0.13926489296413602
2019-02-08,-0.09466049702543962,-0.15245773290332995
2019-02-09,-0.1787348473072052,-0.11874152421951294
2019-02-10,-0.329790817366706,-0.11109748151567247
2019-02-11,-0.15032001373902806,-0.0037601815079743007
2019-02-12,-0.11642887168808987,-0.20023657146253085
2019-02-13,0.05672333682521006,-0.022451834062512003
2019-02-14,-0.1897982871809671,-0.23563840084297713
2019-02-15,-0.05285756349563599,-0.04442978302637736
2019-02-16,0.0,0.0
2019-02-17,-0.11033112693715978,-0.10104238545453106
2019-02-18,-0.06468094522888596,-0.09055657161248697
2019-02-19,-0.07770024016499519,-0.09795874655246735
2019-02-20,-0.15283411573356306,-0.09702681319814332
2019-02-21,-0.21332966986997629,-0.22840596864252916
2019-02-22,-0.08115787180987272,-0.07816384163769809
2019-02-23,0.03167579642363957,-0.03239679975169046
2019-02-24,-0.12826646096778638,0.08920672084345962
2019-02-25,-0.1086050992210706,-0.14829433957735697
2019-02-26,-0.07186417732127877,-0.12290477752685547
2019-02-27,-0.03961786821291044,0.0264314916226771
2019-02-28,-0.13624521249379867,-0.16294507109201872
2019-03-01,-0.18312776402423256,-0.20468599388473913
2019-03-02,0.0,2.8898318608601887e-05
2019-03-03,-0.07795087554875542,0.05866811906590181
2019-03-04,-0.1175577278648104,-0.10551157487290246
2019-03-05,-0.14754965561854688,-0.13359815636767616
2019-03-06,-0.1007012923558553,-0.06500155374567995
2019-03-07,-0.0778276617710407,-0.13732797824419463
2019-03-08,-0.2519441908056086,-0.28215443654493855
2019-03-09,-0.1870753395146337,-0.034406600327327334
2019-03-10,-0.07094002621514457,0.0008227314267839704
2019-03-11,-0.05698647744515363,-0.16480113828883453
2019-03-12,-0.10907138056225246,-0.11535965347731555
2019-03-13,-0.1024204944742137,-0.22529884042411014
2019-03-14,-0.07950664123642111,-0.1733630243862901
2019-03-15,-0.1263024914460104,-0.1586693036751669
2019-03-16,-0.14591848850250244,0.03269879571322737
2019-03-17,-0.03149832549848055,-0.12703812436053627
2019-03-18,-0.1306858591630425,-0.019176593968566035
2019-03-19,-0.11423364859908375,-0.13437495480722456
2019-03-20,-0.07181404583594378,-0.19653480508748222
2019-03-21,-0.08221808910369872,-0.19659664710362754
2019-03-22,-0.050227297422213435,-0.15120910375546187
2019-03-23,0.0,-0.24600856006145477
2019-03-24,-0.2840407628279466,-0.10154983401298523
2019-03-25,-0.1219793591234419,-0.17879783113797507
2019-03-26,-0.040867437334621656,-0.04139031031552483
2019-03-27,-0.1549903903352587,-0.13719721373758817
2019-03-28,-0.1536222022849244,-0.13694757997215568
2019-03-29,-0.07566368621256617,-0.08431015329228507
2019-03-30,-0.16442053516705832,-0.16397173206011453
2019-03-31,-0.03238878505570548,-0.048061568822179525
2019-04-01,-0.060931265354156494,-0.1277201716716473
2019-04-02,-0.15206098007528404,-0.11365548560493871
2019-04-03,-0.04009948670864105,-0.04803606964971708
2019-04-04,-0.06393864295061896,-0.09317517561071059
2019-04-05,-0.009855594433529275,-0.16623397612235916
2019-04-06,-0.22222105662027994,-0.10822731256484985
2019-04-07,-0.07229820951338738,-0.06445442668853267
2019-04-08,-0.13202707196625185,-0.06540792424913863
2019-04-09,-0.10654754117131233,-0.12223266810178757
2019-04-10,0.002989350832425631,-0.08000225287217361
2019-04-11,-0.06506146206742242,-0.0806867146775836
2019-04-12,-0.01647953931675401,0.0337614590345427
2019-04-13,-0.36448205601085315,-0.3913147286935286
2019-04-14,-0.06433686305736673,-0.07584951869372664
2019-04-15,-0.04358559994050014,-0.1605252101097578
2019-04-16,0.042744168368252844,-0.08479694669896906
2019-04-17,0.044605486715833344,-0.03304521615306536
2019-04-18,0.04378461801424259,0.07942318552877844
2019-04-19,-0.1572645977139473,-0.3639381267130375
2019-04-20,0.04350036382675171,-0.04318531958953194
2019-04-21,-0.942498505115509,-0.9989703893661499
2019-04-22,-0.030256014317274094,-0.07259886991232634
2019-04-23,0.032835099291294176,-0.0656842995197215
2019-04-24,-0.05517023723376425,-0.04354786637582277
2019-04-25,-0.0691874697804451,-0.07759824643532436
2019-04-26,-0.11302758562259185,-0.11793031142308162
2019-04-27,-0.1991703748703003,-0.0025582313537597656
2019-04-28,-0.25071846417018345,-0.14207074642181397
2019-04-29,-0.08327214398854216,0.060773694179427455
2019-04-30,0.015258724716576662,0.12396854636344043
2019-05-01,0.045632596701791844,-0.035233643773483904
2019-05-02,-0.07098758254158363,-0.06231694944788901
2019-05-03,-0.08240300218264261,-0.016067785024642945
2019-05-04,-0.14169344195613154,0.015160090393490262
2019-05-05,-0.43233007192611694,-0.4995981852213542
2019-05-06,-0.09704827454130528,-0.009060557615959038
2019-05-07,-0.09068716489351712,-0.051373268549258895
2019-05-08,-0.08820039480924606,-0.10407463014125824
2019-05-09,-0.1574661337040566,-0.043292297704799754
2019-05-10,-0.06406879830128938,-0.048109666236395975
2019-05-11,-0.17037263086863927,-0.14138037179197585
2019-05-12,-0.09481535639081683,-0.0021094424383980887
2019-05-13,-0.14568128235199873,-0.1474372723523308
2019-05-14,-0.1860968068421605,-0.12355305272412587
2019-05-15,-0.10624703615903855,-0.12459431290626526
2019-05-16,-0.13751892953790645,-0.018445743027553762
2019-05-17,-0.282192565972292,-0.2139631834211229
2019-05-18,-0.03531410296758016,-0.22207219070858425
2019-05-19,-0.20300151904424033,0.02182963987191518
2019-05-20,-0.10353717487305403,-0.23047882039099932
2019-05-21,-0.15732504007143852,-0.20847063186841133
2019-05-22,-0.13660996096043648,-0.19468014451521862
2019-05-23,-0.16833478844527042,-0.11176837815178765
2019-05-24,-0.15542181531588237,-0.15028379956881205
2019-05-25,-0.11323997607597938,-0.03716244835119981
2019-05-26,-0.15600664854049684,-0.11739664554595947
2019-05-27,0.10337186887346465,0.01955650181605898
2019-05-28,-0.04488809292133038,-0.0356550205212373
2019-05-29,-0.14034977916515234,-0.044378339341192535
2019-05-30,-0.17732209054862752,-0.13773111078669042
2019-05-31,-0.16675287225972052,-0.18248080861741217
2019-06-01,0.0008328216416495186,-0.0607529878616333
2019-06-02,-0.21539347948029983,-0.06816289452619331
2019-06-03,-0.1077157441775004,-0.13605452060699463
2019-06-04,-0.16644257868037504,-0.15962475187638225
2019-06-05,-0.11187877799525406,-0.025257354432886295
2019-06-06,-0.07661676183342933,-0.06266614571213722
2019-06-07,-0.22381459712982177,-0.0986337677637736
2019-06-08,-0.0029351185349857107,-0.1802322408732246
2019-06-09,-0.10443513923221165,-0.045697732766469316
2019-06-10,-0.08433322179807376,-0.06810443531976987
2019-06-11,-0.06657621264457703,-0.09289801909643061
2019-06-12,-0.06717365235090256,-0.12311762645840645
2019-06-13,-0.017913434603442885,-0.0507299785744654
2019-06-14,-0.1273037845438177,-0.06713442820491212
2019-06-15,-0.2330850064754486,-0.8514597192406654
2019-06-16,-0.48375923058082315,-0.10792117899861829
2019-06-17,-0.03357780118321264,-0.1511496485665787
2019-06-18,-0.0500672271057051,0.022377205442409127
2019-06-19,-0.017322027561615924,-0.13650110120676
2019-06-20,-0.04482555389404297,-0.011960288225594213
2019-06-21,-0.1021314931638313,-0.05723152738628966
2019-06-22,0.0,-0.22522702387401036
2019-06-23,-0.050739429615162035,-0.016480092649106628
2019-06-24,-0.22783717115720112,-0.17334298292795816
2019-06-25,-0.08804316305723346,-0.2370984134126882
2019-06-26,-0.17203380821681605,-0.11873309059840877
2019-06-27,-0.07321716866023104,-0.13964851305518353
